model_name,roc_auc,pr_auc,brier,log_loss,tpr_0,tpr_1,fpr_0,fpr_1,selection_rate_0,selection_rate_1,auc_roc_group0,auc_roc_group1,eo_gap_tpr,eo_gap_fpr,dp_diff,dp_ratio,target_acceptance_rate,threshold_fixed_r,tpr_0_fixed_r,tpr_1_fixed_r,fpr_0_fixed_r,fpr_1_fixed_r,selection_rate_0_fixed_r,selection_rate_1_fixed_r,auc_roc_group0_fixed_r,auc_roc_group1_fixed_r,eo_gap_tpr_fixed_r,eo_gap_fpr_fixed_r,dp_diff_fixed_r,dp_ratio_fixed_r,lambda_adv
ADV_NN,0.9654415408088779,0.9980472453280087,0.027997510071505076,0.09667288897364354,0.993994745402227,0.989114445425125,0.6241457858769932,0.6094674556213018,0.9747390891840607,0.9711322869955157,0.9686928511194448,0.9570670802933686,0.004880299977101932,0.01467833025569143,-0.003606802188545033,0.9962997255075056,0.02,0.9999977350234985,0.023020142624796697,0.018240659017358045,0.0,0.0,0.021821631878557873,0.017376681614349777,0.9686928511194448,0.9570670802933686,0.0047794836074386525,0.0,-0.004444950264208096,0.7963053226749855,0.05
ADV_NN,0.9712965123262861,0.9984130650661084,0.029649665677192558,0.09600156401920173,1.0,1.0,1.0,1.0,1.0,1.0,0.9737774539054247,0.9660359555803917,0.0,0.0,0.0,1.0,0.02,0.9999996423721313,0.021518828975353434,0.020594292438952635,0.0,0.0,0.020398481973434534,0.01961883408071749,0.9737774539054247,0.9660359555803917,0.0009245365364007989,0.0,-0.000779647892717044,0.9617791219105226,0.1
ADV_NN,0.9719703173510498,0.9984440019273999,0.02775012962751962,0.09231255694755573,0.9968722632303265,0.9944101206237128,0.6810933940774487,0.6745562130177515,0.9804316888045541,0.9792600896860987,0.9748361821149314,0.9653047972689496,0.002462142606613704,0.00653718105969725,-0.0011715991184554353,0.9988050170839704,0.02,0.9999984502792358,0.02251970474164894,0.019123271550456015,0.0,0.0,0.021347248576850095,0.01821748878923767,0.9748361821149314,0.9653047972689496,0.003396433191192927,0.0,-0.003129759787612426,0.8533881415047334,0.2
ADV_NN,0.9677256488856445,0.9982156523344133,0.03037786631382315,0.10136846296392495,0.9993744526460653,0.9997057958223007,0.9384965831435079,0.9408284023668639,0.9962049335863378,0.9969170403587444,0.9711906232304062,0.9589646101968731,0.0003313431762353991,0.002331819223356013,0.0007121067724066288,1.000714819560111,0.02,0.9999988079071045,0.024146127861879144,0.018240659017358045,0.0,0.0,0.02288899430740038,0.017376681614349777,0.9711906232304062,0.9589646101968731,0.005905468844521099,0.0,-0.005512312693050601,0.759171913845582,0.3
ADV_NN,0.9575300707329243,0.9976054995158617,0.03386713089537914,0.11292625908013393,1.0,1.0,1.0,1.0,1.0,1.0,0.9631799122637774,0.9439480111623503,0.0,0.0,0.0,1.0,0.02,0.999997615814209,0.020392843738270987,0.025007355104442484,0.0,0.0,0.019331119544592032,0.02382286995515695,0.9631799122637774,0.9439480111623503,0.004614511366171498,0.0,0.004491750410564918,1.232358524306033,0.5
ADV_NN,0.9475823869936428,0.9969938751917017,0.03443411408542922,0.11769248049875401,1.0,1.0,1.0,1.0,1.0,1.0,0.9527311340475308,0.9376252326214985,0.0,0.0,0.0,1.0,0.02,0.9999973773956299,0.01839109220567997,0.02736098852603707,0.0,0.0,0.01743358633776091,0.026065022421524663,0.9527311340475308,0.9376252326214985,0.0089698963203571,0.0,0.008631436083763752,1.4951038711448705,0.8
ADV_NN,0.9685306921292874,0.9982553655512353,0.02886052921247306,0.09608774245470768,0.9972475916426874,0.9938217122683142,0.7539863325740319,0.6745562130177515,0.9845825426944972,0.9786995515695067,0.971506959249936,0.962632587725941,0.0034258793743732197,0.07943011955628043,-0.0058829911249904665,0.9940248878383618,0.02,0.9999997615814209,0.01939196797197548,0.03265666372462489,0.0,0.0,0.01838235294117647,0.031109865470852018,0.971506959249936,0.962632587725941,0.013264695752649412,0.0,0.012727512529675546,1.6923766816143497,1.2
ADV_NN,0.963523932422568,0.997945814659079,0.031176255592133054,0.10601350532243077,1.0,1.0,1.0,1.0,1.0,1.0,0.9683906219764618,0.9516303959918598,0.0,0.0,0.0,1.0,0.02,0.9999977350234985,0.02214437632928813,0.019123271550456015,0.0,0.0,0.02099146110056926,0.01821748878923767,0.9683906219764618,0.9516303959918598,0.0030211047788321135,0.0,-0.002773972311331592,0.8678523472929492,2.0
