model_name,roc_auc,pr_auc,brier,log_loss,tpr_0,tpr_1,fpr_0,fpr_1,selection_rate_0,selection_rate_1,auc_roc_group0,auc_roc_group1,eo_gap_tpr,eo_gap_fpr,dp_diff,dp_ratio,target_acceptance_rate,threshold_fixed_r,tpr_0_fixed_r,tpr_1_fixed_r,fpr_0_fixed_r,fpr_1_fixed_r,selection_rate_0_fixed_r,selection_rate_1_fixed_r,auc_roc_group0_fixed_r,auc_roc_group1_fixed_r,eo_gap_tpr_fixed_r,eo_gap_fpr_fixed_r,dp_diff_fixed_r,dp_ratio_fixed_r
GLM,0.7568794044465863,0.9021465027298774,0.1693034126083202,0.5023830290737745,0.8998147836336083,0.9668989547038328,0.7700362464760371,0.9251412429378532,0.8615530752790311,0.9586361095584125,0.752669050367554,0.7466618437370816,0.06708417107022446,0.15510499646181608,0.09708303427938136,1.1126837534042102,0.02,0.9643953886006676,0.011618117528203402,0.059581881533101046,0.0,0.0,0.008192828306815484,0.04779206260480715,0.752669050367554,0.7466618437370816,0.047963764004897644,0.0,0.03959923429799167,5.833402192140374
NN,0.7762487148926313,0.912953363023211,0.1611075797059269,0.47733719257473445,0.9991581074254925,1.0,0.9923479661699557,1.0,0.9971503205889337,1.0,0.7716922962998025,0.7606852497096399,0.0008418925745075079,0.007652033830044314,0.002849679411066286,1.00285782329126,0.02,0.9859511852264404,0.013975416736824382,0.05470383275261324,0.0,0.0,0.009855141296604131,0.04387926215762996,0.7716922962998025,0.7606852497096399,0.04072841601578886,0.0,0.034024120861025825,4.452423444476621
ADV_NN,0.8111451675854005,0.9284223935611955,0.1504721224639913,0.44649016357459204,0.8829769321434585,0.9724738675958188,0.594442207007652,0.8587570621468926,0.7979102350985514,0.9499720514253773,0.8052912015885494,0.8060611429358846,0.08949693545236026,0.2643148551392406,0.15206181632682592,1.190575091831031,0.02,0.9955287575721741,0.01767974406465735,0.047386759581881537,0.0,0.0,0.012467347423414866,0.03801006148686417,0.8052912015885494,0.8060611429358846,0.029707015517224187,0.0,0.025542714063449306,3.048768931832096
